"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV5761" 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0.5 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 1 1 1
"ASV5762" 0 0 0 0 1 2 1 0 1 0 0 2 2 1 1 4 1 1 0 0 1 3 1 3 1 4 1 1 0 3 2 0 1 3 3 2
"ASV5766" 2 0 1 2 1 1 2 0 0 1 3 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 2 3 1 1 0 0 0
"ASV5769" 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 3 3 1 4 3 2 5 0 0 2 4 1 1
"ASV5770" 0 11 1 1 1 5 1 6 3 4 3 3 2 7 4 10 4 12 5 5 4 7 1 11 4 10 1 5 4 4 5 5 13 4 2 6
"ASV5772" 0 0 0 1 0 1 0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 2 1 0 0 0 0 1 0 1 0 0 1 0 1 1
"ASV5775" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 3 0 0 1 0 0 0
"ASV5776" 2 2 8 8 1 3 5 6 1 3 3 3 0 0 0 1 0 3 2 3 1 0 2 8 3 1 0 2 1 0 5 1 0 1 5 4
"ASV5781" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 3 0 0 0 0 0 0 0 1 0 9 0 2 1 4 2 0
"ASV5782" 4 0 0 0 3 1 2 1 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0
"ASV5783" 0 0 1 0 1 1 2 1 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
"ASV5787" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0
"ASV5788" 0 0 0 3 2 2 1 0 1 1 1 0 2 0 4 1 3 0 0 0 0 0 1 0 1 2 5 0 0 0 0 0 0 0 2 0
"ASV5791" 0 0 0 1 0 0 1 0 0 0 3 0 0 0 1 0 0 1 1 0 0 2 2 0 1 0 1 3 0 0 0 1 1 0 1 1
"ASV5796" 0 0 0 0 1 0 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 12 1 1 0 1 0
"ASV5798" 0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 1 1 5 0 4 2 1 0 2 0 0 1 1 1 1 1 5 0 1 0 1
"ASV5800" 1 2 8 2 2 1 9 1 5 3 9 5 1 0 4 1 1 0 1 2 4 2 2 3 2 0 9 0 1 0 7 1 3 1 1 1
"ASV5801" 0 0 1 0 0 1 0.5 0 0 0 0 1 0 2 0 0 0 1 0 0 0 4 0 1 0 0 0 0 1 0 0 0 0 0 3 1
"ASV5804" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 2 3 0 0 0 0 0 1 0 2 0 0 0 3 0 0 0
"ASV5806" 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 5 0 2 0 1 2 3.5 0 7 1 1 0 1 0 0 0 1 0 1 0 1
"ASV5807" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 1 3 0 0
"ASV5808" 1 0 0 1 1 1 0 2 1 0 0 2 5 7 5 4 10 9 7 6 5 12 5 10 7 7 7 4 8 6 3 7 2 10 2 8
"ASV5809" 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 2 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0
"ASV5810" 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 2 1 3 1 0 0 1 1 0 1 0 2 0 0 1 1 1 0 2 3 2
"ASV5812" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 3 3 2 2 0 6 4 1 0 5 1 10
"ASV5814" 5 2 3 0 3 0.5 2 0 1 0 1 0 1 0 2 0 0 2 1 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 2 0
"ASV5815" 0 0 3 0 0 0 0 0 0 0 0 0 3 2 5 1 2 1 2 5 2 1 7 0 3 1 0 1 1 2 2 0 0 0 3 1
"ASV5816" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4.5 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"ASV5817" 3 4 0 1 0.5 3 0 6 2 6 5 3 1.5 1 1 3 1 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV5820" 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV5821" 0 0 0 1 0 0 0 0 0 0 0 0 1 0 5 2 1 3 0 0 2 1 2 0 4 1.5 4 2 2 2 3 1 7 2 0 0
"ASV5823" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 2 0 8 0 1 1 3 3 2 0 3 0 1 0 1 0 1 0 0 1
"ASV5824" 0 0 2 0 0 1 2 0 0 4 0 0 1 0 0 1 0 1 1 0 0 0 0 0 2 0 0 0 1 2 0 0 1 1 1 0
"ASV5833" 0 1 0 2 1 7 0 2 2 1 0 0 2 2 0 3 4 3 6 3 0 1 2 3 0 3 0 2 0 2 9 4 0 0 3 3
"ASV5834" 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 4 1 0 0 1 4 0 1 0 0 0 0 1 1 1 1
"ASV5835" 14 15 9 17 10.5 17 4 13 7 9 0 17 5 12 6 13 16 19 7 11 17 17.5 8 7 24 12 17 9 9 10.5 11 19 12 6 10 16
"ASV5837" 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 2 6 0 7 0 2 1 0 0 3 2 0 1 0 1 0 1 0 0 0 0
"ASV5838" 1 0 0 0 2 0.5 2 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"ASV5840" 1 3 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 2 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"ASV5844" 0 0 0 0 0 3 0 1 1 0 0 0.5 1 5 2 1 1 4 0 1 1 1 6 0 0 1 0 0 0 1 0 0 0 0 0 2
"ASV5847" 2 2 1 1 2 1 1 0 5 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 6 0 0 1 4 1 1 1 0 1 2 1
"ASV5848" 1 1 0 5 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 3 0 2 0 0 2 2 0
"ASV5849" 3 0 1 1 1 0 1 0 4 1 7 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0
"ASV5850" 0 0 0 0 0 0 0 0 0 1 0 0 2 3 0 1 1 0 0 2 1 0 1 3 0 1 0 4 0 0 1 2 1 0 0 0
"ASV5854" 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 2 0 0 1 1 0 0 2 0 4 0 0 0 0 1 0 1 0 0
"ASV5855" 1 0 0 1 0 0 0 0 0 1 0 1 3 3 0 0 0 2 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV5859" 1 0 1 1 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 4 1 0 0 3 1 2 0 1 0 1 0 2 1
"ASV5861" 2 0 0 0 1 2 1 0 0 1 0 0 0 1 3 0 0 2 0 1 2 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"ASV5864" 0 0 0 0 0 0 0 0 1 0 0 0 1 2 0 2 1 3 1 2 3 3 2 1 0 1 0 2 2 1 1 2 2 1 0 1
"ASV5866" 0 0 2 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 1 0 4 3 1 4 0 3 2 1 3 1 1 2
"ASV1836" 7 7 5 6 15 6 5 3 12 5 8 8 2.5 1 1 7 1 3 3 3 2 4 1 5 0 1 0 0 0 1 1 1 0 1 1 1
"ASV1839" 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 1 4 3 4 4 6 4.5 2 8 0 1 0 0 0 2 0 1 1 0 0 2
"ASV1841" 0 0 0 1 1 0 0 0 1 0 1 1 0 3 0 0 1 0 0 0 0 0 0 0 1 3 3 10 1 7 5 5 5 3 5 4.5
"ASV1842" 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 8 11 1 4 0 22 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"ASV1844" 1 0 2 5 3 3 0 3 0 4 0 3 2 3 4 5 2 2 1 3 3 7 7 1 1 1 2 1 3 1 1 1 4 2 5 6
"ASV1845" 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 6 1 1 2 6 4 4 1 8 3 1 4 3 2
"ASV1846" 0 0 0 0 0 0 0 1 0 1 0 0 1 5 3 2 4 1 0 0 1 2 0 5 4 5 1 7 6 5 3 7 5 2 2 5
"ASV1847" 8 0 3 1 3 0 1 3 5 1 5 2 0 2 2 1 0 1 1 1 0 3 0 2 1 1 2 0 4 1 0 1 3 0 0 2
"ASV1849" 1 3 1 3 1 2 2 2 3 2 2 0 1 2 2 0 4 0 7 2 2 1 0 0 2 1 3 2 3 2 1 3 1 0 2 4
"ASV1850" 1 0 0 0 0 2 1 0 3 0 3 2 1 1 2 1 2 4 2 3 1 3 6 2 0 1 3 2 0 0 2 0 1 1 1 0
"ASV1851" 2 0 1 1 1 1 2 1 0 1 6 3.5 0 0 2 0 0 0 0 0 0 1 1 0 1 1 2 4 1 6 6 0 10 5 0 1
"ASV1852" 15 2 8 0 12 1 3 0 6 0 8 0 0 0 0 0 1 0 0 0 0 0 0 0 2 2 0 0 1 1 1 0 3 1 0 2
"ASV1854" 2 3 1 0 3 1 6 1 3 3 6 0 2 1 0 1 1 1 0 0 1 1 0 0 1 0 1 0 1 1 0 4 1 0 0 0
"ASV1855" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 4 0 4 1 7 0 5 1 11 2 6
"ASV1856" 0 7 2 0 0 0 1 1 1 1 0 2 5 3 0 0 5 1 1 2 4 2 0 0 5 1.5 13 0 4 0 0 0 0 0 0 1
"ASV1862" 1 3 0 0 0 1 1 0 5 4 0 1 0 1 1 0 0 2 1 0 1 1 0 0 3 4 0 0 1 1 4 2 1 0 5 4
"ASV1863" 6 1 0 1 4 2 5 6 5 7 4 1 4 1 1 1 1 1 0 0 1 0 3 1 0 2 2 0 0 1 0 1 1 2 1 0
"ASV1864" 8 0 4 0 6 0 5 0 4 1 17 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0
"ASV1865" 1 4 1 0 5 2 0 1 2 0 4 0 1 2 3 0 1 0 3 0 2 0 3 2 4 4 1 1.5 4 0 0 0 3 6 0 1
"ASV1866" 0 2 3 1 2 2 4 2 1 1 2 1 9 1 6 2 5 2 7 6 12 8 8 2 10 6 9 19 4 9 23 12 7 1 21 3
"ASV1868" 5 1 1 0 2 0 2 2 1 3 1 3 14 5 5 2 4 6 3 5 4 4 9 1 12 11 4 19 10 12 7 12 11 13 9 13
"ASV1873" 2 2 0 1 1 1 3 1 3 1 0 2 1 0 3 5 5 0 11 2 1 2 2 0 0 2 0 0 0 0 6 0 1 1 8 1
"ASV1874" 0 0 0 1 9 6.5 1 2 2 3 1 2 2 1 2 1 2.5 4 4 0 5 1 7 8 0 0 2 0 0 1 0 0 0 1 0 0
"ASV1876" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 5 2 5 7 9 0 2 8 12 2 6
"ASV1877" 13 4 4 2 9 2 17 1 7 7 13 2 4 0 3 3 0 3 0 0 1 2 0 0 3 0 0 0 0 1 0 1 0 0 1 0
"ASV1878" 3 7 2 5 7 5 1 0 4 7 5 1 5 2 1 1 1 4 3 3 2 3 0 0 1 6 0 1.5 3 3 1 1 0 3 2 1
"ASV1879" 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 7 5 5 3 4 2 10 4 1 0 2 0 4 1 1 2 1 1 3 1 2
"ASV1886" 4 5 4 6 5 9 5.5 9 7 15 10 1 0 1 0 0 1 0 2 0 0 1 4 0 0 0.5 1 1 0 0 0 0 0 0 3 0
"ASV1889" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 6 0 3 2 5 2 1 0 1 3 7 3 2 2 1 0 5 1 6 1 6
"ASV1891" 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0.5 0 0 0 2 5 0 2 4 12 2 1 11 12 1 3
"ASV1895" 10 5 12 9 6 6 11 12 5.5 7 6 12 12 12.5 8 10 6 16 13 14 14 11 22 6 6 10 1 12 8 5 3 12 12 8 6 11
"ASV1897" 2 4 9 0 2 0 5 0 4 3 1 2 0 6 2 3 1 6 1 3 4 3 1 0 3 2 0 1 5 1 0 3 0 3 0 1
"ASV1898" 2 3 6 2 6 5 22 1 6 5 3 4 1 0 0 0 3 1 4 1 0 1 0 1 0 1 0 0 3 0 0 0 1 1 0 0
"ASV1899" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 1 2 4 8.5 1 3 10 10 2.5 9
"ASV1900" 1 1 2 3 0 1 0 0 1 3 2 2 2 1 6 1 1 0 2 1 2 2 4 0 0 0 1 0 2 2 0 2 0 0 0 0
"ASV1901" 1 1 2 3 2 2 2 0 2 1 1 7 1 2 3 3 1 1 9 2 2 0 0 1 3 0 7 6 3 6 1 8 1 0 2 2
"ASV1902" 1 0 0 0 0 1 0 2 0 0 0 1 1 2 4 3 0 0 0 1 0 3 1 0 1 6 0 2 1 4 2 2 3 4 2 8
"ASV1903" 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 1 3 5 0 3 5 3 0 0 1 1 1 0 2 1 0 2 1 0 2 0
"ASV1904" 0 0 0 1 1 1 1 0 1 2 2 2 2 2 2 6 7 5 9 0 3 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1906" 0 0 0 0 0 0 0 0 0 0 0 0 1 5 1 1 1 2 0 3 14 7 28 1 0 1 0 0 1 1 0 0 14 5 0 0
"ASV1907" 3 1 4 4 8 1 1 1 1 3 5 3 1 0 3 3.5 3 0 1 1 1 2 0 1 3 1 1 0 4 4 4 1 0 1 2 2
"ASV1909" 12 2 9 2 8 5.5 7 1 4 0 7 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1910" 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 4 0 4 3 3 0 0 0 9 0 2 0 2 0 4 0 4 0 8
"ASV1912" 1 0 3 0 1 0 1 1 0 0 0 0 3 2 1 1 2 0 1 0 1 1 0 3 3 2 2 2 9 5 2 1 5 5 2 1
"ASV1913" 7 1 3 3 0 6 1 4 1 2 2 3 7 1 2 0 4 0 0 1 0 1 0 0 6 1 1 1 1 5 0 3 6 1 1 1
"ASV1915" 7 6 2 4 6 3 2 4 7 8 2 2.5 6 6 1 6 5 3 4 5 7 5 0 3 8 3 3 1 3 2 2 1 3 6 0 1
"ASV1918" 4 2 2 2 11 0 10 3 10 8 2 1 0 0 0 0 0.5 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0
"ASV1919" 1 3 8 4.5 3 3 6 2 5 6 0 4 0 0 0 8 1 2 1 1 1 1 0 1 1 1 2 0 1 0 0 3 1 1 1 1
"ASV1920" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 1 0 0 0 0 1 0 1 7 0 4 2 5 2 9 4 14 2 4
"ASV1921" 16 3 0 6 5 3 0 4 4 5 6 6 1 1 0 0 2 4 1 2 2 0 1 3 6 0 1 0 1 3 0 0 2 0 1 0
"ASV1923" 9 6 5 5 4 2 6 4 2 1 11 7 4 3 6 4 7 7 6 5 6 3 8 0 7 6 10 6 8 4 5 9 5 4 14 6
"ASV1924" 3 5 5 1 6 8 3 1 2 0 2 2 2 1 0 0 1 1 0 1 1 0 1 0 0 3 0 4 2 0 2 0 0 0 1 1
"ASV1926" 0 0 1 0 1 3 0 0 0 0 1 0 4 0 1 0 0 0 0 0 0 0 0 0 3 7 5 10 2 13 1 1 11 2 2 7.5
"ASV1928" 10 4 3 5 3 13 5 18 3 3 4 2 2 1 5 1 2 1 6 0 0 2 1 4 0 1 1 0 0 0 2 0 1 0 0 1
"ASV1929" 4 6 5 5 9 12 5 6 4 5 1 20 3 2 6 1 5 3.5 6 5 12 7 8 5 2 0 1 1 1 0 1 2 4 2 0 0
"ASV1930" 0 0 0 0 0 0 1 0 0 0 0 0 5 5 1 1 9 1 0 2 0 3 1 5 0 0 4 0 0 0 0 0 1 0 0 0
"ASV1931" 0 1 0 1 3 1 1 1 5 1 4 1 2 2 6 4 2 7 1 0 3 4 0 7 4 4 8 1 3 3 2 3 0 4 1 1
"ASV1932" 1 0 1 1 0 3 1 1 0 4 3 1 6.5 3 4 2 5 2 3 1 8 5 4 0 2 2 5 4 5.5 0 1 3 3 2 0 3
"ASV1934" 6 2 2 1 7 3 3 1 9 6 7 4 0 4 1 2 0 1 0 0 1 1 0 0 2 0 0 1 1 1 1 1 1 0 0 1
"ASV1935" 2 0 0 1 1 0 4 0 4 3 4 1 1 0 2 0 1 0 4 0 4 0 6 1 5 0 0 1 4 2 6 0 6 0 3 2
"ASV1937" 0 0 0 3 1 0 0 2 0 2 1 0 6 5 4 2 1 9 2 5 1 4.5 1 6 2 2 1 2 1 3 0 7 3 2 4 1
"ASV1943" 2 0 5 0 1 1 0 0 0 0 0 0 4 3 6 2 5 4 2 0 1 0 1 5 1 2 10 1 3 0 1 2 1 3 2 2
"ASV1947" 3 4 3 4 5 4 5 1 19 2 8 4 0 1 0 0 1 0 0 4 0 1 0 0 4 0 2 2 1 0 0 0 0 0 5 0
"ASV1949" 0 1 1 0 1 0 0 0 0 0 0 0 2 1 5.5 3 3 7 2 2 3 4 1 6 2 2 3 0 0 1 1 1 6 3 2 2
"ASV1953" 7 2 4 1 7 2 0 2 3 0 4 3 1 1 3 0 1 0 1 1 1 2 0 8 0 0 0 0 4.5 0 4 1 2 1 4 0
"ASV1957" 1 1 7 6 1 5 1 2 1 1 0 1 6 2 5 2 8 5 10 6 4 6 5 0 1 2 0 1 4 0 1 6 3 0 8 4
"ASV1958" 3 3 5 1 10 3 9 5 6 5 14 2 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1
"ASV1962" 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 4 2 7 0 3 0 1 4 3 1 2 0 0 0 0 0 4 0 1 5 1
"ASV1963" 2 1 2 6 1 5 6 10 1 0 3 1 2 2 3 6.5 1 2 0 1 9 2 12 0 5 1 3 6 4 2 4 7 6 3 2 3
"ASV1966" 2 0 3 3 5 2 2 1 3 2 8 4 1 3 0 0 0 0 6 0 1 0 3 0 2 0 3 0 2 1 3 0 0 1 2 1
"ASV1967" 1 0 3 0 1 1 1 3 1 3 7 0 1 1 1 0 1 2 3 2 2 1 7 1 0 1 5 1 0 0 4 1 0 0 3 2
"ASV1968" 1 0 0 0 0 0 3 0 1 2 2 2 5 5 4 5 2 8 3 4 2 3 9 5 1 2 4 2 2 1 4 2 6.5 1 0 5.5
"ASV1969" 10 7.5 5 4 6 7 2 9.5 4 7 10 4.5 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1
"ASV1970" 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 4 0 1 9 1 3 1 10 4 3 3 3 2 0 7 2 5 1 0 5 3
"ASV1971" 2 3 0 1 5 1 1 0 0 2 2 0 5 1 3 2 5 0 6 0 3 3 4 6 5 0 1 1 7 1 1 0 5 0 0 1
"ASV1980" 0 0 0 0 0 0 0 0 0 1 1 0 3 1 5 2 2 4 12 2 2 2 2 1 1 2 1 2 2 0 0 1 2 0 2 1
"ASV1981" 0 0 0 0 0 0 0 0 0 0 0 0 3 5 3 5 2 1 1 0 7 4 0 0 0 6 0 0 5 4 5 3.5 0 3 4 4
"ASV1982" 0 0 0 0 0 0 0 0 0 0 0 0 1 5 1 7 2 1 2 1 3 6 0 0 1 5 2 4.5 0 9 1 6 1 6 0 4
"ASV1983" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 30 0 0 0 3 1 0 0 5 0 0 0 1 2 6 0 0 2 2 0
"ASV1984" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 5 4 2 4 1 6 3 8 0 2
"ASV1986" 5 16 22 38 13 10.5 9 18 13 14 18 20 18 28 37 40 17 22 27 41 15 32 28 31 42 55 66 129 38 68 90 126 34 65 77 145.5
"ASV1987" 5 12 4 7 10 3 11 11 7 8 11 4 2 0 2 0 2 1 0 0 0 1 3 0 0 0 0 0 0 0 2 0 0 0 0 0.5
"ASV1988" 1 0 0 1 0 0 0 0 0 3 0 0 1 0 0 1 2 0 2 0 11 0 1 0 8 6 1 1 5 7 13 1 34.5 3 8 1
"ASV1989" 6 3.5 2 1 2 0 2 3 5 2 3 2 3 1 2 2 1 4 2 0 1 2 1 0 1 2 0 0 3 3 1 2 1 4 1 3
"ASV1992" 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 3 12 4 4 5 6 12 3 2
"ASV1993" 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 1 2 5 2 0 1 3 4 1 0 1 1 1 2 1 7 2 2 1 4 1
"ASV1994" 0 0 0 0 0 1 0 1 0 0 0 0 2.5 0 1 1 5 0 7 3 12 6 1 0 0 2 0 0 1 0 3 0 3 0 3 0
"ASV1997" 4 0 2 5 2 3 1 5 1 1 3 3 3 5 4 3 5 4 4 4 4 1 8 2 4 2 8 7 2 6.5 5 9 4 4 11 10
"ASV1999" 9 9 5 7 7 2 3 8 3 2 7 5 0 4 3 2 3 9 3 0 1 2 1 1 2 2 0 2 3 0 0 1 2 3 1 3
"ASV2001" 0 0 0 0 0 0 0 0 0 0 0 0 3 2 5.5 2 4 1 2 1 4 6 1 0 3 1 4 0 11 3 3 0 3 1 1 0
"ASV2002" 0 0 2 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 1 0 1 0 3 4 0 4 1 4 0 1 4 4 2 6
"ASV2004" 0 5 2 2 2 4 2 2 3 5 0 2 0 5 0 4 0 1 0 0 1 1 5 4 0 3 1 1 0 3 0 0 0 2 1 1
"ASV2005" 2 5 1 2 1 3 2 2 4 0 3 3 0 0 0 2 0 1 1 0 1 1 0 0 3 2 0 0 4 3 2 2 5 1 1 1
"ASV2006" 0 0 0 0 1 0 0 1 2 1 0 1 1 1 1 3 1 0 3 2 4 1 2 5 1 0 1 7 1 0 1 2 1 0 2 1
"ASV2008" 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 6 5 10 2 2 11 5 6 1 7 3 3
"ASV2010" 1.5 0 0 0 0 0 5 1 0 7 8 0 0 0 0 0 1 0 0 0 0 0 0 0 6 5 4 3 5 1 6 1 1 0 1 0
"ASV2012" 0 0 0 0 0 0 0 0 0 1 0 0 2 4 3 3 2 1 2 2 0 2 3 1 1 6 5 5 8 2 4 7 2 6 11 14
"ASV312" 0 0 0 0 0 1 0 0 0 0 1 0 76 41 70 57 47 53 48 59 84 67 66 42 39 49.5 60 45 28 32.5 66 57.5 39 22.5 39.5 62.5
"ASV313" 41.5 20 10 31.5 153 46.5 5 20 42 39 22 24 73 17 28 9 53 21 24 4 46.5 11 31 16 47.5 5 10 9 29 10 19 15 26 8 11 10
"ASV314" 0 0 0 0 0 0 0 1 0 0 1 0 43 66 46 66 28 72 33 51 30 89 27 53 18 34 14 34 20 41 21 27 20 44 16 32
"ASV315" 4 2 2 4 1 4 2 0 1 6 0 2 64 64 56 63 74 56.5 66 55 77 61.5 45 43 31 40 29 27 27 51 37 50 37 39 36 57
"ASV316" 2 2 2 0 1 1 0 1 3 2 3 0 54 50 42 29 50.5 28 52 43 42 28 27 26 49 37 34 19 34 25 52 18 42 27 24.5 22
"ASV317" 0 0 1 0 0 0 0 0 0 0 1 0 46 51 50.5 53 45 58 20 40 47 57.5 29 49 19 47 22 45 20 39 29 43 16 49 48 59
"ASV318" 80 37 50 52.5 76 28 62 56 63 34 80 44 9.5 16 10 5 17 12 11 10 6 10 12 10 14 14 25 11 18 7 19 11 12 11 14 8
"ASV319" 79 111 65 105 64 107 45 83.5 69 126 56 108 7 10 4 10 12 15 7 8 17 18 12 14 5 2 0 0 4 2 7 3 5 3 2 3
"ASV320" 90 69 77 66 83 81 61 53 93 51 83 60 13 12 11 11 15 12 19 15 18 10 2 34 14 8 3 9 21 15.5 3 6 15 18 7 8
"ASV321" 1 0 0 0 1 1 0 0 1 1 0 0 63 47 38 37.5 49 46 49 53 53 64 31 34 25 30 19 50 42 48 14 36 24 49 21 44
"ASV322" 38 9 27 8 12 18 6 10 35 16 16 6 99 32 42 18 53 26 39 18.5 35 17 25 11 33 35 40 21 29 22 28 21 34 23 40 30
"ASV323" 25 33.5 20 32 37 30 21 23 34 27.5 23 24 40 42 81 52 109 38 148 65 105.5 33 89 75 38 31 34 28 28 21 50 46 30 24 38.5 33
"ASV324" 87 63.5 65 64 109 46.5 72 48 93 51 93 55.5 6 10 11 13 12 14 21 14 16 16.5 7 4 12 8 3 3 6 5 0 4 5 3 10 3
"ASV325" 30 19 21 8 12 36 10 22 25 22 7 12 152.5 47 102 30 93 61 47 38 95 36 39 41 53 1 17 4 39 5 10 8 34 4 15.5 1
"ASV326" 75 49 66 26 103 38 73 32 77 41 52 50 27 18 15 2 9 18 12 12 25 13 20 9 52 5 29 4 52 7 41 11 38 15 32 6
"ASV327" 18 17 15 25 5 22 7 14 11 14 7 22 43 49 23 51.5 24 38 23 38 36.5 44 22 32 27 37 16 35 22 24 19 31 31 30 19 49
"ASV328" 75 87 96 82 96 72 107 102 89 83 141 95 2 1 1 1 3 1 7 1 6 3 3 4 3 2 0 0 3 1 4 2 4 0 0 1
"ASV329" 1.5 2.5 2 4 1 3 5 4 4 5 1 6 62 47 62 54 76 48 58 44 48 48 48 25 18 25 33 34 39 22 45 33 36 16 38 40
"ASV330" 9 8 8 6 10 12 8 5 7 5 1 5 54.5 29 36 21 33 26 27 12 48 24 17 11 43 83 64 36.5 54 47 70 44 63.5 51.5 49 65
"ASV331" 55 74 52 61.5 50 93 31 69 49 104 38 64 23 31.5 11 13 14 32 6 14 19 29 18 29 1 2 2 5 0 3 7 1 4 1 3 1
"ASV332" 1 2 0 0 1 2 0 1 0 0 2 1 60 40 53 23 52 26 51 38.5 85 35 59.5 25 24 26 19 18 36 26 41 25 24 16 25 20
"ASV333" 77 54 60 40 48 47 51 31 51 52 39.5 36.5 37 32 38 22 41 26 25 28 47 27.5 34 23 34 16 30 14 35 19 22 14 30 17 18 13
