"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV1341" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 0 0 0 0 0 0 1 0
"ASV1342" 8 0 0 0 4 0 0 0 3 0 1 4 2 2 0 0 5 3 0 2 1 0 1 0 0 0 1 0 0 0 8 0 0 0 0 0
"ASV1343" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0
"ASV1344" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 2 0 18 0 0 0 0 0 0 0
"ASV1345" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 5 0 0 0 7 0 11 57 0 17 10 0 2 0 4 0 0 1
"ASV1347" 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 5 0 2 2 0 0 1 25 3 1 2 5 10 9 4 9 7 1 4 1 0
"ASV1349" 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1350" 16 0 5 5 9 3 13 0 6 8 4 6 1 0 2 0 2 0 1 7 19 0 13 0 9 0 5 0 0 0 2 0 8 0 15 0
"ASV1352" 4 1 9 1 2 0 1 0 9 4 2 10 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 1 0 3 3 0 0 0 4 0
"ASV1353" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1355" 0 0 0 7 0 0 0 0 0 3 0 0 0 24 0 3 0 0 0 4 1 9 0 3 0 0 0 0 0 7 0 0 0 0 0 10
"ASV1357" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 0 0 0 0 12 0 0 0 0 0 3 0 0 0
"ASV1358" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 0 0 0
"ASV1359" 5 0 1 0 1 1 3 7 5 16 2 17 0 0 1 2 0 0 0 0 11 0 0 0 6 0 0 0 4 0 3 0 0 0 0 0
"ASV1361" 0 4 0 0 0 0 8 2 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0
"ASV1362" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 11 0 0 15 0 0 0 0
"ASV1363" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 0 15 1 0 0 0 0 0 0 0 0 0 0 8 4 0 0 0 0 0
"ASV1364" 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 41 0 0 7 13 0 0 0 4 3 1 0 0 9 0 0 0 3 0 0
"ASV1366" 1 0 0 0 0 0 0 0 0 1 1 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1367" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 7 0 0 0 0 0 29 0 0 0 0 0 8 0 1 0 0 0
"ASV1368" 0 0 31 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1369" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 27 0 0 0 0 0 0 0
"ASV1370" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0
"ASV1373" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1375" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1376" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0
"ASV1377" 0 0 0 0 1 0 0 2 0 0 2 0 0 0 5 0 8 0 0 0 0 0 0 0 0 3 1 0 2 0 0 0 0 27 1 4
"ASV1378" 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1379" 0 1 8 0 0 1 2 6 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0
"ASV1380" 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 30 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1382" 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 9 34 0 2 1 0 0 0 0 8 0 7 0
"ASV1383" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0
"ASV1384" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3 15 0 8 5 0 55 7 0 0 0 0 0 6 1 0 2
"ASV1385" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1389" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0
"ASV1390" 0 5 2 0 0 0 0 1 0 0 0 0 0 23 0 0 0 0 0 19 0 9 0 0 1 0 0 0 0 0 2 1 0 0 0 0
"ASV1392" 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 11 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1394" 0 2 0 1 0 0 0 2 0 1 1 1 0 0 1 0 0 3 0 0 0 0 5 0 1 26 1 0 14 0 15 2 1 0 10 1
"ASV1395" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 3 0 0 0 4 0 0 0 0
"ASV1397" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1398" 9 1 13 3 0 1 0 0 1 0 7 4 0 0 0 0 10 0 0 2 0 0 1 0 6 0 4 4 2 0 3 2 5 0 8 0
"ASV1400" 3 0 0 0 6 0 0 1 0 1 10 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1401" 0 0 0 0 2 0 0 0 0 0 1 1 4 1 3 0 2 2 1 0 1 5 0 0 4 0 0 0 0 0 0 0 0 15 0 0
"ASV1402" 0 0 2 0 1 0 3 0 0 0 0 1 2 0 0 0 0 2 0 0 1 1 5 0 0 0 1 0 0 0 7 0 0 0 0 2
"ASV1404" 0 1 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 7 0 0 4
"ASV1405" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 27 0 2 0 0 0 0 0
"ASV1406" 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 22 0
"ASV1407" 0 0 0 0 0 7 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28
"ASV1408" 1 0 21 8 6 0 5 4 9 4 11 4 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 18 1 4 0 0 0
"ASV1409" 5 0 20 0 1 2 0 1 0 5 1 3 0 0 0 0 0 5 0 0 0 3 2 0 0 0 1 0 0 0 7 0 0 0 14 0
"ASV1410" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 3 0 0 0 0 0 0 0
"ASV1413" 6 1 1 3 0 0 2 0 1 2 14 1 0 0 18 0 0 0 0 0 0 4 7 1 3 0 17 0 6 0 8 5 10 0 18 0
"ASV1414" 8 2 7 0 5 0 0 0 4 0 21 0 1 0 0 0 2 0 0 0 0 0 0 0 7 0 1 0 0 0 3 0 0 0 15 1
"ASV1416" 0 0 0 0 1 0 3 0 0 0 2 1 5 0 0 1 1 2 0 1 1 2 6 0 0 0 3 0 0 0 3 0 0 0 2 0
"ASV1417" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1418" 8 5 14 0 2 12 1 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 5 0 0 0 0 0 0 0 3 0 6 0
"ASV1420" 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 9 0 0 0 0 0 15 0 1 0 0 0 0 0 0 2 2 0
"ASV1421" 0 0 0 0 7 0 0 0 0 0 0 0 0 0 5 0 0 0 2 0 0 20 0 0 0 24 2 0 0 0 2 0 0 0 11 7
"ASV1422" 0 0 0 4 0 0 0 0 0 0 0 0 17 12 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7
"ASV1423" 5 0 0 0 2 6 0 0 0 0 2 2 0 5 8 0 10 2 0 0 4 0 0 0 9 0 2 0 15 1 4 0 0 0 3 4
"ASV1425" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0
"ASV1426" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1427" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 16 0 0 0 3 0 1 0
"ASV1428" 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1429" 0 0 0 0 0 0 3 1 0 1 6 2 0 0 0 1 0 0 0 0 10 0 4 0 4 0 4 0 33 0 4 0 0 1 0 0
"ASV1430" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1431" 21 0 6 0 0 3 11 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1432" 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 1 0 0 0 0 0 52 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1434" 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0
"ASV1436" 0 0 0 0 0 0 1 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1437" 0 0 0 0 0 0 0 0 0 0 0 0 0 5 20 1 9 0 0 0 2 0 4 0 0 0 0 1 0 0 3 0 0 0 0 0
"ASV1438" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1440" 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1443" 0 0 2 0 3 0 0 0 1 0 1 0 1 0 8 0 0 0 1 1 0 0 3 11 0 0 9 0 0 0 2 12 3 0 10 0
"ASV1446" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 7 0 0 0 0 0
"ASV1448" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0
"ASV1450" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0
"ASV1451" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0
"ASV1452" 0 0 0 0 3 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 18 0 0 0 31 0 0 0 0 0 0 0 2 0
"ASV1454" 1 0 0 0 0 5 1 0 13 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
"ASV1456" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 8 0 11 0 0 0 0 0 6 0 0 0 0 0 0 0 0
"ASV1459" 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 16 0 0 0 0 0 0 0 0 0 0
"ASV1460" 5 1 4 0 4 0 4 1 3 3 12 3 0 0 2 0 7 4 9 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0
"ASV1461" 0 3 0 0 0 0 0 0 1 0 0 0 0 0 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15
"ASV1462" 0 0 0 0 0 0 6 0 1 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0 0 0 0 16 0 0 1 0 0 0 0 0
"ASV1463" 3 0 10 0 3 0 0 0 8 0 5 0 3 0 25 0 0 0 2 0 3 0 6 0 0 0 18 0 0 0 3 1 4 0 4 0
"ASV1464" 0 0 1 0 0 0 5 1 0 2 2 1 3 10 2 4 2 5 0 2 3 0 24 0 0 2 5 0 0 0 22 0 0 0 1 0
"ASV1465" 0 0 2 0 0 1 0 0 0 0 0 0 1 0 18 0 0 0 0 0 0 0 0 0 0 9 7 12 9 0 16 0 0 0 0 0
"ASV1466" 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 56 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ASV1468" 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1469" 0 10 0 4 13 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 0 0 0
"ASV1471" 0 0 0 0 0 0 0 0 0 0 0 0 39 5 30 1 20 19 15 32 25 2 26 0 6 30 8 6 10 8 6 0 4 7 3 2
"ASV1472" 8 16 25 8 8 13 2 0 10 2 22 2 7 1 9 5 27 18 4 14 8 9 29 2 21 5 3 7 20 38 2 0 15 1 13 8
"ASV1474" 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 5 10 0 5 0 9 0 5 21 9 0
"ASV1475" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 2 15 0 0 1 0 0 0 6 0
"ASV1476" 0 2 0 3 0 1 3 1 3 3 3 2 18 0 14 7 8 3 21 3 2 1 12 3 2 3 3 3 6 0 8 4 18 3 6 4
"ASV1479" 5 0 14 11 1 8 9 7 6 2 9 11 4 0 20 0 0 0 0 0 2 0 10 0 0 0 3 0 2 0 0 0 0 0 1 7
"ASV1480" 0 1 0 0 7 5 4 0 18 3 4 7 19 0 9 0 2 0 0 0 18 0 0 0 4 0 7 0 8 0 11 0 1 9 0 0
"ASV1482" 10 3 0 0 0 0 0 0 0 0 0 9 0 0 0 14 0 0 0 0 0 0 0 0 2 0 13 0 0 0 0 0 11 0 3 3
"ASV1483" 0 0 0 0 0 0 0 0 0 0 0 0 30 1 13 6 0 0 0 0 0 1 0 0 0 0 0 0 0 2 14 0 0 1 0 16
"ASV1485" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 6 0 0 0 14 0 0 0 0 0 0 0 0 0 0 1 0 18 0 0
"ASV1486" 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 34 0 0 0 1
"ASV1487" 0 0 1 0 0 0 0 1 0 0 12 0 0 0 7 0 0 0 0 0 2 0 1 0 0 0 0 0 4 0 4 0 0 0 0 0
"ASV1489" 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 0 18 0 0 0 0 0 0 0
"ASV1490" 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 6 0 0 0 0 0 0 3
"ASV1492" 0 0 0 0 0 8 0 0 1 0 0 0 0 0 0 0 0 1 0 0 8 0 12 0 21 0 7 0 0 0 0 0 0 0 15 0
"ASV1493" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
"ASV1494" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0
"ASV1495" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30
"ASV1496" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 0
"ASV1497" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29
"ASV1498" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63 0 0 0 0 0 0 0 0
"ASV1500" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28
"ASV1502" 0 0 0 4 1 1 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 12 2 0 5 0 10 0 7 0 2 0 9 0
"ASV1504" 4 2 2 21 2 0 0 3 0 5 4 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 0
"ASV1505" 5 0 2 0 3 0 6 0 13 0 5 5 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 9 0 0 2 0 0 2 0 0
"ASV1508" 1 23 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0
"ASV1509" 1 6 5 0 0 12 0 2 2 5 0 0 0 6 0 0 2 3 0 22 7 2 4 11 2 24 3 0 0 0 22 0 20 0 5 3
"ASV1510" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1512" 0 1 8 0 0 1 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 11 0 0 0
"ASV1517" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0
"ASV1518" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1519" 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1520" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 2 0 0 0 0 0 7 0 3 0 0 18 0 0
"ASV1521" 26 1 0 0 0 0 0 1 0 7 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1523" 0 0 0 0 0 0 1 0 0 1 2 1 2 26 1 0 0 0 0 0 3 0 2 0 0 0 2 0 0 0 1 0 0 0 0 0
"ASV1524" 8 13 1 0 5 9 0 0 12 1 30 0 34 4 0 0 9 7 1 25 11 1 6 0 0 0 0 2 8 0 11 2 6 21 0 0
"ASV1525" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0
"ASV1527" 0 0 0 0 1 0 3 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 12 0 0 0 2 3 0 0 0
"ASV1528" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 7 0 0 0 0 0 0 0 0 0 0 18
"ASV1529" 0 0 0 0 0 0 0 3 0 0 4 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1530" 6 0 11 0 3 2 8 0 4 3 3 0 0 0 7 0 0 0 0 0 0 0 0 0 7 0 1 2 12 0 0 0 0 0 0 0
"ASV1533" 0 3 2 0 1 1 0 1 10 0 3 3 1 2 4 8 4 0 0 1 0 0 4 0 8 1 0 0 8 0 3 2 1 3 1 4
"ASV1534" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0
"ASV1535" 4 8 2 0 5 7 0 2 7 0 8 2 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 20 4 0 0 0 1 0
"ASV1536" 0 0 3 0 2 3 2 2 0 0 0 0 0 0 22 0 0 0 3 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0
"ASV1537" 1 0 0 2 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 7 1 0 0 3 0 0 0 0 0 1 0 0 0 1 0
"ASV1538" 2 1 0 0 0 0 0 0 0 0 3 1 1 0 0 0 4 0 0 1 15 0 1 0 0 1 3 0 0 13 2 0 0 0 2 7
"ASV1539" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0
"ASV1540" 37 11 29 6 23 8 17 7 13 6 35 14 13 30 9 0 10 4 12 0 16 3 13 0 11 1 14 3 40 10 21 4 4 0 1 13
"ASV1542" 0 0 0 0 1 0 0 0 2 0 4 0 0 0 0 0 10 16 0 0 0 0 1 0 0 0 11 0 0 0 2 0 0 0 0 0
"ASV1544" 0 2 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 12 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 7
"ASV1545" 2 3 24 0 3 12 3 0 3 1 2 0 1 0 17 0 0 0 4 0 0 0 6 4 33 4 16 1 21 3 11 3 7 0 11 0
"ASV1546" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 37 2 0
"ASV1547" 2 7 0 0 2 4 5 3 17 2 8 1 23 26 10 17 6 15 10 10 0 2 5 10 7 0 2 7 7 8 17 0 8 0 1 0
"ASV1548" 0 0 0 0 0 0 0 0 0 0 0 0 21 7 7 2 11 16 2 12 30 0 39 5 0 0 3 1 32 1 21 0 1 11 19 5
"ASV1549" 13 2 3 2 1 5 4 1 2 0 1 0 34 0 0 33 5 17 8 44 12 1 2 3 6 0 11 18 8 1 0 0 6 0 0 0
"ASV1550" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0
"ASV1551" 0 0 0 0 0 0 0 0 0 0 0 0 9 4 4 8 0 35 23 0 13 8 22 0 0 0 0 4 27 0 1 0 0 0 0 0
"ASV1554" 2 0 4 0 2 0 0 1 4 17 8 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 7 0 0 0 15 0
"ASV1557" 2 0 0 0 14 1 1 0 0 2 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 2 0 16 6 5 0
"ASV1558" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 10 0 0 0 2 12 0 0 0 1 0 1 0 0 4 0 1 0
"ASV1559" 7 1 1 0 0 3 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 3 0 0 34 0 0 0 0 0 0 0 0 2 8 0
"ASV1560" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 10 0 2 15 0 0 0 0 1 3
"ASV1561" 0 0 1 0 1 0 0 0 2 0 0 0 0 1 2 6 1 1 0 4 1 0 2 0 0 1 4 0 0 0 7 0 0 0 0 0
"ASV1562" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 26 0 0 0 0 2
"ASV1564" 1 0 12 5 1 9 8 1 1 6 10 4 11 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 0 0 2 0 0 0 3 0
"ASV1566" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 22 0 0 0 1 0 0
"ASV1567" 0 0 0 0 0 0 0 0 0 0 0 0 11 0 55 0 0 3 0 0 0 0 2 0 0 3 1 19 0 10 2 0 2 0 1 0
"ASV1569" 2 0 0 0 0 7 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 16 0 0 0 5 0
"ASV1570" 3 7 9 6 2 5 1 1 6 2 6 4 20 0 2 0 1 0 0 0 2 0 0 0 7 0 10 0 0 0 0 0 1 0 5 0
"ASV1571" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1572" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1573" 0 0 0 0 0 1 0 0 0 0 2 1 0 0 0 0 0 0 0 0 3 0 0 0 30 0 0 0 3 2 0 0 0 0 0 0
"ASV1574" 1 6 0 0 0 3 4 0 0 0 3 0 0 0 0 3 2 1 0 0 0 1 2 0 0 0 1 0 0 0 4 1 0 0 1 0
"ASV1575" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0
"ASV1576" 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 5 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1577" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20
"ASV1579" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 9 0 0 0 0 0
"ASV1581" 0 0 0 0 0 0 0 0 26 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1582" 0 0 0 0 0 0 0 0 0 1 0 0 0 7 3 0 11 0 0 0 0 0 0 0 0 0 0 0 0 6 0 1 0 0 0 18
